state,city,median_income
TX,Pattison city,68750
TX,Patton Village city,40625
TX,Pearland city,95972
TX,Pearsall city,33311
TX,Pecan Gap city,40625
TX,Pecan Hill city,52625
TX,Pecos city,46283
TX,Pelican Bay city,32008
TX,Penitas city,34057
TX,Perryton city,50482
TX,Petersburg city,40000
TX,Petrolia city,38173
TX,Petronila city,53438
TX,Pflugerville city,76459
TX,Pharr city,34708
TX,Pilot Point city,47292
TX,Pine Forest city,60893
TX,Pinehurst city,39313
TX,Pineland city,22794
TX,Pittsburg city,31353
TX,Plainview city,43424
TX,Plano city,83793
TX,Pleasanton city,55494
TX,Plum Grove city,50139
TX,Point city,30417
TX,Point Blank city,49375
TX,Point Comfort city,63500
TX,Port Aransas city,48604
TX,Port Arthur city,32863
TX,Port Isabel city,31765
TX,Portland city,62561
TX,Port Lavaca city,45560
TX,Port Neches city,60768
TX,Post city,48000
TX,Poteet city,31100
TX,Prairie View city,29861
TX,Premont city,31100
TX,Presidio city,25668
TX,Princeton city,41667
TX,Progreso city,29088
TX,Progreso Lakes city,72188
TX,Quanah city,31505
TX,Queen City city,35387
TX,Quinlan city,35707
TX,Quitaque city,32262
TX,Quitman city,41944
TX,Ralls city,37574
TX,Ranger city,31250
TX,Rankin city,56544
TX,Ravenna city,51563
TX,Raymondville city,20938
TX,Red Lick city,58690
TX,Red Oak city,67013
TX,Redwater city,43125
TX,Reklaw city,32431
TX,Rhome city,68125
TX,Rice city,44688
TX,Richardson city,72427
TX,Richland Hills city,50126
TX,Richmond city,46559
TX,Richwood city,66311
TX,Riesel city,47500
TX,Rio Bravo city,25574
TX,Rio Grande City city,29597
TX,Rio Hondo city,37743
TX,Rio Vista city,54375
TX,River Oaks city,43073
TX,Riverside city,46625
TX,Roanoke city,61358
TX,Robert Lee city,41250
TX,Robinson city,72943
TX,Robstown city,30900
TX,Roby city,40511
TX,Rockdale city,34567
TX,Rockport city,47865
TX,Rockwall city,88810
TX,Rollingwood city,176250
TX,Roma city,19299
TX,Ropesville city,40000
TX,Roscoe city,41250
TX,Rosebud city,32250
TX,Rose City city,45875
TX,Rose Hill Acres city,67917
TX,Rosenberg city,44916
TX,Ross city,49375
TX,Rotan city,33945
TX,Round Rock city,72412
TX,Rowlett city,83416
TX,Roxton city,22292
TX,Royse City city,75625
TX,Runaway Bay city,80275
TX,Rusk city,41864
TX,Sabinal city,36458
TX,Sachse city,89428
TX,Sadler city,41000
TX,Saginaw city,74903
TX,St. Jo city,41667
TX,San Angelo city,44802
TX,San Antonio city,46744
TX,San Augustine city,26144
TX,San Benito city,26158
TX,San Diego city,24273
TX,Sandy Point city,102321
TX,San Elizario city,22565
TX,Sanger city,54103
TX,San Juan city,33888
TX,San Marcos city,28923
TX,San Patricio city,70500
TX,San Perlita city,34375
TX,San Saba city,29878
TX,Sansom Park city,38109
TX,Santa Clara city,81518
TX,Santa Fe city,61674
TX,Savoy city,37292
TX,Schertz city,74509
TX,Schulenburg city,34781
TX,Scotland city,60208
TX,Scottsville city,39167
TX,Seabrook city,82047
TX,Seadrift city,34336
TX,Seagoville city,43641
TX,Seagraves city,48750
TX,Sealy city,42926
TX,Seguin city,38139
TX,Selma city,74753
TX,Seminole city,54063
TX,Seven Oaks city,55625
TX,Seven Points city,35764
TX,Seymour city,32346
TX,Shallowater city,60938
TX,Shamrock city,41610
TX,Shavano Park city,175750
TX,Shenandoah city,67750
TX,Shepherd city,32763
TX,Sherman city,42923
TX,Shiner city,46739
TX,Shoreacres city,107639
TX,Silsbee city,33550
TX,Silverton city,36458
TX,Simonton city,65833
TX,Sinton city,45313
TX,Slaton city,39167
TX,Smiley city,36875
TX,Smithville city,39330
TX,Snook city,50208
TX,Snyder city,51352
TX,Socorro city,30789
TX,Somerset city,45568
TX,Somerville city,40375
TX,Sonora city,52688
TX,Sour Lake city,50030
TX,South Houston city,41309
TX,Southlake city,183125
TX,Southmayd city,48417
TX,Southside Place city,152292
TX,Spearman city,43466
TX,Splendora city,37431
TX,Spofford city,33750
TX,Springtown city,47826
TX,Spring Valley Village city,175375
TX,Spur city,29875
TX,Stafford city,60423
TX,Stamford city,37685
TX,Stanton city,52396
TX,Staples city,42857
TX,Star Harbor city,70179
TX,Stephenville city,37825
TX,Sterling City city,53015
TX,Stinnett city,46490
TX,Stockdale city,41667
TX,Stratford city,48889
TX,Strawn city,29353
TX,Sudan city,40972
TX,Sugar Land city,104939
TX,Sullivan City city,26688
TX,Sulphur Springs city,38000
TX,Sundown city,52841
TX,Sunray city,49716
TX,Sunrise Beach Village city,60852
TX,Sunset Valley city,131058
TX,Surfside Beach city,57059
TX,Sweeny city,46989
TX,Sweetwater city,32259
TX,Taft city,39333
TX,Tahoka city,39313
TX,Talco city,22321
TX,Tatum city,33250
TX,Taylor city,42793
TX,Taylor Lake Village city,131250
TX,Taylor Landing city,65625
TX,Teague city,45484
TX,Temple city,47475
TX,Terrell city,38055
TX,Terrell Hills city,148080
TX,Texarkana city,39113
TX,Texas City city,43702
TX,Texhoma city,54750
TX,The Colony city,71488
TX,Thorndale city,46875
TX,Thrall city,37917
TX,Three Rivers city,42390
TX,Timpson city,22396
TX,Todd Mission city,34167
TX,Tolar city,62500
TX,Tomball city,44086
TX,Tom Bean city,44286
TX,Tool city,40200
TX,Trenton city,33611
TX,Trinidad city,35729
TX,Trinity city,22331
TX,Troup city,29474
TX,Troy city,49779
TX,Tulia city,31530
TX,Turkey city,26250
TX,Tuscola city,51667
TX,Tye city,32344
TX,Tyler city,42840
TX,Uhland city,40662
TX,Union Grove city,40000
TX,Union Valley city,78750
TX,Universal City city,57682
TX,University Park city,177098
TX,Uvalde city,38121
TX,Valley Mills city,51179
TX,Valley View city,68289
TX,Van city,45185
TX,Van Alstyne city,51688
TX,Vega city,43958
TX,Vernon city,39353
TX,Victoria city,48658
TX,Vidor city,40134
TX,Von Ormy city,40083
TX,Waco city,33147
TX,Waelder city,33947
TX,Wake Village city,43945
TX,Waller city,42120
TX,Wallis city,43922
TX,Walnut Springs city,29375
TX,Warren City city,63750
TX,Waskom city,34722
TX,Watauga city,64401
TX,Waxahachie city,54081
TX,Weatherford city,57257
TX,Webster city,44758
TX,Weimar city,42969
TX,Weinert city,44750
TX,Weir city,65000
TX,Wellington city,38380
TX,Wellman city,43036
TX,Weslaco city,36108
TX,West city,37083
TX,Westbrook city,60750
TX,West Columbia city,41905
TX,West Lake Hills city,141453
TX,Weston city,69375
TX,Weston Lakes city,148516
TX,West Orange city,40801
TX,West Tawakoni city,33657
TX,West University Place city,200625
TX,Westworth Village city,53250
TX,Wharton city,29797
TX,Wheeler city,55375
TX,Whitehouse city,69957
TX,White Oak city,56237
TX,Whitesboro city,37582
TX,White Settlement city,39333
TX,Wichita Falls city,44543
TX,Willis city,36640
TX,Willow Park city,86912
TX,Wills Point city,36797
TX,Wilmer city,33472
TX,Wilson city,36354
TX,Wimberley city,59167
TX,Windcrest city,75310
TX,Winfield city,34125
TX,Wink city,68882
TX,Winnsboro city,28511
TX,Winters city,36076
TX,Wixon Valley city,84167
TX,Wolfe City city,28571
TX,Wolfforth city,75602
TX,Woodbranch city,69545
TX,Woodcreek city,58438
TX,Woodway city,76906
TX,Wylie city,81799
TX,Yoakum city,37649
TX,Yorktown city,36803
TX,Zavalla city,28500
UT,Alpine city,92305
UT,American Fork city,65101
UT,Aurora city,59625
UT,Bear River City city,60179
UT,Beaver city,48309
UT,Blanding city,52054
UT,Bluffdale city,89454
UT,Bountiful city,64123
UT,Brigham City city,50212
UT,Castle Dale city,53438
UT,Cedar City city,41632
UT,Cedar Hills city,92760
UT,Centerville city,78438
UT,Clearfield city,48866
UT,Clinton city,72900
UT,Coalville city,59309
UT,Corinne city,50859
UT,Cottonwood Heights city,79823
UT,Delta city,55598
UT,Draper city,95804
UT,Duchesne city,50096
UT,Eagle Mountain city,69018
UT,East Carbon-Sunnyside city,31488
UT,Elk Ridge city,84712
UT,Enoch city,52088
UT,Enterprise city,57583
UT,Ephraim city,39392
UT,Escalante city,35227
UT,Eureka city,45417
UT,Fairview city,59821
UT,Farmington city,92363
UT,Farr West city,83462
UT,Ferron city,50313
UT,Fillmore city,41563
UT,Fountain Green city,47969
UT,Fruit Heights city,103849
UT,Garland city,51667
UT,Grantsville city,58802
UT,Green River city,41786
UT,Gunnison city,54821
UT,Harrisville city,59307
UT,Heber city,60171
UT,Helper city,48256
UT,Herriman city,76908
UT,Highland city,116971
UT,Hildale city,45375
UT,Holladay city,75690
UT,Honeyville city,56000
UT,Hooper city,87965
UT,Huntington city,49620
UT,Hurricane city,44715
UT,Hyde Park city,73605
UT,Hyrum city,54417
UT,Ivins city,52920
UT,Kamas city,57548
UT,Kanab city,54185
UT,Kaysville city,85139
UT,La Verkin city,41442
UT,Layton city,69408
UT,Lehi city,77662
UT,Lewiston city,47900
UT,Lindon city,86495
UT,Logan city,36032
UT,Manti city,45556
UT,Mapleton city,93571
UT,Marriott-Slaterville city,73750
UT,Mendon city,80870
UT,Midvale city,50614
UT,Midway city,77273
UT,Milford city,51786
UT,Millville city,78500
UT,Moab city,40497
UT,Mona city,69010
UT,Monroe city,48517
UT,Monticello city,49803
UT,Morgan city,70603
UT,Moroni city,45893
UT,Mount Pleasant city,51071
UT,Murray city,54685
UT,Myton city,43611
UT,Naples city,76000
UT,Nephi city,53102
UT,Nibley city,73958
UT,North Logan city,64571
UT,North Ogden city,75375
UT,North Salt Lake city,71421
UT,Oakley city,73793
UT,Ogden city,41036
UT,Orangeville city,50833
UT,Orem city,55166
UT,Panguitch city,40833
UT,Park City city,105102
UT,Parowan city,36209
UT,Payson city,60048
UT,Perry city,79650
UT,Plain City city,81027
UT,Pleasant Grove city,62343
UT,Pleasant View city,83417
UT,Price city,44070
UT,Providence city,62335
UT,Provo city,41291
UT,Richfield city,40500
UT,Richmond city,57500
UT,Riverdale city,56076
UT,River Heights city,68516
UT,Riverton city,85207
UT,Roosevelt city,62351
UT,Roy city,62598
UT,St. George city,49614
UT,Salem city,76909
UT,Salina city,46328
UT,Salt Lake City city,47243
UT,Sandy city,79491
UT,Santa Clara city,67776
UT,Santaquin city,63938
UT,Saratoga Springs city,80389
UT,Smithfield city,57593
UT,South Jordan city,94183
UT,South Ogden city,55605
UT,South Salt Lake city,37083
UT,South Weber city,86250
UT,Spanish Fork city,65294
UT,Spring City city,52685
UT,Springville city,58880
UT,Sunset city,47321
UT,Syracuse city,86869
UT,Taylorsville city,58524
UT,Tooele city,57390
UT,Toquerville city,65909
UT,Tremonton city,45116
UT,Vernal city,56563
UT,Washington city,52885
UT,Washington Terrace city,44188
UT,Wellington city,42589
UT,Wellsville city,66767
UT,Wendover city,28106
UT,West Bountiful city,82373
UT,West Haven city,72000
UT,West Jordan city,68442
UT,West Point city,75742
UT,West Valley City city,52534
UT,Willard city,67857
UT,Woodland Hills city,96250
UT,Woods Cross city,69814
VT,Barre city,41156
VT,Burlington city,44671
VT,Montpelier city,61588
VT,Newport city,30101
VT,Rutland city,41345
VT,St. Albans city,44013
VT,South Burlington city,65840
VT,Vergennes city,49009
VT,Winooski city,45974
VA,Alexandria city,89134
VA,Bristol city,35368
VA,Buena Vista city,29097
VA,Charlottesville city,49775
VA,Chesapeake city,68620
VA,Colonial Heights city,50304
VA,Covington city,34746
VA,Danville city,32315
VA,Emporia city,28601
VA,Fairfax city,105297
VA,Falls Church city,120522
VA,Franklin city,32399
VA,Fredericksburg city,51762
VA,Galax city,30604
VA,Hampton city,49190
VA,Harrisonburg city,38750
VA,Hopewell city,39064
VA,Lexington city,34017
VA,Lynchburg city,39589
VA,Manassas city,72890
VA,Manassas Park city,73528
VA,Martinsville city,29587
VA,Newport News city,50077
VA,Norfolk city,44480
VA,Norton city,27731
VA,Petersburg city,31798
VA,Poquoson city,83735
VA,Portsmouth city,45676
VA,Radford city,29912
VA,Richmond city,40758
VA,Roanoke city,39930
VA,Salem city,50068
VA,Staunton city,40842
VA,Suffolk city,65499
VA,Virginia Beach city,66634
VA,Waynesboro city,45643
VA,Williamsburg city,48639
VA,Winchester city,45363
WA,Aberdeen city,40958
WA,Airway Heights city,36351
WA,Algona city,56667
WA,Anacortes city,60419
WA,Arlington city,64086
WA,Asotin city,53964
WA,Auburn city,59347
WA,Bainbridge Island city,101689
WA,Battle Ground city,58525
WA,Bellevue city,94638
WA,Bellingham city,43536
WA,Benton City city,51023
WA,Bingen city,51042
WA,Black Diamond city,67526
WA,Blaine city,59464
WA,Bonney Lake city,80967
WA,Bothell city,81972
WA,Bremerton city,45658
WA,Brewster city,38167
WA,Bridgeport city,38077
WA,Brier city,102944
WA,Buckley city,54189
WA,Burien city,53712
WA,Burlington city,43439
WA,Camas city,90136
WA,Carnation city,73611
WA,Cashmere city,52461
WA,Castle Rock city,41585
WA,Centralia city,37100
WA,Chehalis city,34379
WA,Chelan city,49905
WA,Cheney city,27600
WA,Chewelah city,29316
WA,Clarkston city,32042
WA,Cle Elum city,45324
WA,Clyde Hill city,180568
WA,Colfax city,46114
WA,College Place city,42704
WA,Colville city,34242
WA,Connell city,49577
WA,Cosmopolis city,58304
WA,Covington city,87811
WA,Davenport city,46736
WA,Dayton city,37121
WA,Deer Park city,40417
WA,Des Moines city,58057
WA,DuPont city,74971
WA,Duvall city,117674
WA,East Wenatchee city,53206
WA,Edgewood city,80264
WA,Edmonds city,75044
WA,Electric City city,63977
WA,Ellensburg city,29952
WA,Elma city,27031
WA,Entiat city,43417
WA,Enumclaw city,54325
WA,Ephrata city,54737
WA,Everett city,49578
WA,Everson city,54500
WA,Federal Way city,55673
WA,Ferndale city,51875
WA,Fife city,55603
WA,Fircrest city,61398
WA,Forks city,34269
WA,George city,43000
WA,Gig Harbor city,65365
WA,Gold Bar city,58516
WA,Goldendale city,31292
WA,Grand Coulee city,31667
WA,Grandview city,38990
WA,Granger city,38816
WA,Granite Falls city,58490
WA,Harrington city,39583
WA,Hoquiam city,32238
WA,Ilwaco city,33603
WA,Issaquah city,89776
WA,Kahlotus city,46528
WA,Kalama city,51979
WA,Kelso city,33843
WA,Kenmore city,90427
WA,Kennewick city,51661
WA,Kent city,60191
WA,Kettle Falls city,38750
WA,Kirkland city,92127
WA,Kittitas city,39803
WA,La Center city,75313
WA,Lacey city,59407
WA,Lake Forest Park city,92516
WA,Lake Stevens city,74159
WA,Lakewood city,44902
WA,Langley city,51591
WA,Leavenworth city,43447
WA,Liberty Lake city,64270
WA,Long Beach city,23889
WA,Longview city,38498
WA,Lynden city,58604
WA,Lynnwood city,50554
WA,Mabton city,37315
WA,McCleary city,49196
WA,Maple Valley city,100443
WA,Marysville city,65434
WA,Mattawa city,46017
WA,Medical Lake city,41542
WA,Medina city,174063
WA,Mercer Island city,126106
WA,Mesa city,52500
WA,Mill Creek city,86965
WA,Millwood city,51696
WA,Milton city,66050
WA,Monroe city,67844
WA,Montesano city,60563
WA,Morton city,36739
WA,Moses Lake city,48174
WA,Mossyrock city,39938
WA,Mountlake Terrace city,65069
WA,Mount Vernon city,47308
WA,Moxee city,55373
WA,Mukilteo city,94863
WA,Napavine city,44432
WA,Newcastle city,111967
WA,Newport city,30708
WA,Nooksack city,61146
WA,Normandy Park city,89736
WA,North Bend city,82243
WA,North Bonneville city,57625
WA,Oak Harbor city,46621
WA,Oakville city,46583
WA,Ocean Shores city,41497
WA,Okanogan city,36313
WA,Olympia city,53617
WA,Omak city,32044
WA,Oroville city,30082
WA,Orting city,72114
WA,Othello city,48012
WA,Pacific city,57755
WA,Palouse city,57629
WA,Pasco city,55319
WA,Pateros city,39375
WA,Pomeroy city,42216
WA,Port Angeles city,40523
WA,Port Orchard city,62587
WA,Port Townsend city,42742
WA,Poulsbo city,56226
WA,Prescott city,28854
WA,Prosser city,53345
WA,Pullman city,26228
WA,Puyallup city,63376
WA,Quincy city,48222
WA,Rainier city,68942
WA,Raymond city,32475
WA,Redmond city,103409
WA,Renton city,64802
WA,Republic city,26136
WA,Richland city,67483
WA,Ridgefield city,79243
WA,Ritzville city,39250
WA,Rock Island city,38229
WA,Roslyn city,52750
WA,Roy city,51765
WA,Royal City city,30492
WA,Sammamish city,147349
WA,SeaTac city,45985
WA,Seattle city,70594
WA,Sedro-Woolley city,41652
WA,Selah city,49415
WA,Sequim city,38761
WA,Shelton city,37072
WA,Shoreline city,66020
WA,Snohomish city,55648
WA,Snoqualmie city,124264
WA,Soap Lake city,28800
WA,South Bend city,30658
WA,Spangle city,36500
WA,Spokane city,42386
WA,Spokane Valley city,47430
WA,Sprague city,31250
WA,Stanwood city,53919
WA,Stevenson city,41125
WA,Sultan city,55638
WA,Sumas city,55161
WA,Sumner city,53445
WA,Sunnyside city,35699
WA,Tacoma city,52042
WA,Tekoa city,44205
WA,Tenino city,50184
WA,Tieton city,41711
WA,Toledo city,43000
WA,Tonasket city,18576
WA,Toppenish city,34152
WA,Tukwila city,45923
WA,Tumwater city,56512
WA,Union Gap city,35777
WA,University Place city,58139
WA,Vader city,42386
WA,Vancouver city,50626
WA,Waitsburg city,48250
WA,Walla Walla city,41750
WA,Wapato city,32722
WA,Warden city,41406
WA,Washougal city,65052
WA,Wenatchee city,46865
WA,Westport city,32917
WA,West Richland city,82795
WA,White Salmon city,47426
WA,Winlock city,41563
WA,Woodinville city,99394
WA,Woodland city,62430
WA,Woodway city,148333
WA,Yakima city,40726
WA,Yelm city,49029
WA,Zillah city,60068
WV,Beckley city,34944
WV,Belmont city,39375
WV,Benwood city,29276
WV,Bluefield city,34972
WV,Bridgeport city,79324
WV,Buckhannon city,30833
WV,Cameron city,31250
WV,Ceredo city,41146
WV,Charleston city,48442
WV,Charles Town city,59483
WV,Chester city,34508
WV,Clarksburg city,37036
WV,Dunbar city,41287
WV,Elkins city,38214
WV,Fairmont city,36086
WV,Follansbee city,51144
WV,Gary city,31667
WV,Glen Dale city,52262
WV,Grafton city,34844
WV,Hinton city,31019
WV,Huntington city,29873
WV,Hurricane city,52347
WV,Kenova city,32140
WV,Keyser city,24450
WV,Keystone city,22125
WV,Kingwood city,44886
WV,Lewisburg city,49904
WV,Logan city,29712
WV,McMechen city,41000
WV,Madison city,46559
WV,Mannington city,43750
WV,Marmet city,36382
WV,Martinsburg city,37843
WV,Montgomery city,24716
WV,Morgantown city,34090
WV,Moundsville city,34628
WV,Mount Hope city,21218
WV,Mullens city,43942
WV,New Cumberland city,25045
WV,New Martinsville city,40039
WV,Nitro city,43434
WV,Oak Hill city,39316
WV,Paden City city,35898
WV,Parkersburg city,31876
WV,Parsons city,35450
WV,Pennsboro city,29038
WV,Petersburg city,31792
WV,Philippi city,21698
WV,Pleasant Valley city,45563
WV,Point Pleasant city,31827
WV,Princeton city,30856
WV,Ravenswood city,30546
WV,Richwood city,27234
WV,Ripley city,31162
WV,Romney city,25925
WV,Ronceverte city,37898
WV,St. Albans city,44758
WV,St. Marys city,42664
WV,Salem city,35438
WV,Shinnston city,47039
WV,Sistersville city,31042
WV,Smithers city,28333
WV,South Charleston city,46390
WV,Spencer city,22453
WV,Stonewood city,45000
WV,Summersville city,33885
WV,Thomas city,33000
WV,Vienna city,46968
WV,War city,20625
WV,Weirton city,39832
WV,Welch city,28112
WV,Wellsburg city,31288
WV,Weston city,31776
WV,Westover city,35792
WV,Wheeling city,36989
WV,White Sulphur Springs city,30363
WV,Williamson city,33872
WV,Williamstown city,49890
WI,Abbotsford city,38611
WI,Adams city,28341
WI,Algoma city,40714
WI,Alma city,39239
WI,Altoona city,51675
WI,Amery city,38673
WI,Antigo city,34225
WI,Appleton city,53588
WI,Arcadia city,42546
WI,Ashland city,38882
WI,Augusta city,38631
WI,Baraboo city,38793
WI,Barron city,47375
WI,Bayfield city,41094
WI,Beaver Dam city,46728
WI,Beloit city,37500
WI,Berlin city,39395
WI,Black River Falls city,49094
WI,Blair city,43333
WI,Bloomer city,57400
WI,Boscobel city,43185
WI,Brillion city,61655
WI,Brodhead city,40767
WI,Brookfield city,92518
WI,Buffalo City city,45769
WI,Burlington city,52822
WI,Cedarburg city,72098
WI,Chetek city,36234
WI,Chilton city,47955
WI,Chippewa Falls city,38063
WI,Clintonville city,36600
WI,Colby city,37685
WI,Columbus city,58818
WI,Cornell city,36406
WI,Crandon city,36685
WI,Cuba City city,49458
